DriverNumber,Abbreviation,TeamName,Position,Points,Status,GridPosition,Year,Round,EventName
10,GAS,Alpine,19.0,0.0,Lapped,19.0,2025,24,Abu Dhabi Grand Prix
43,COL,Alpine,20.0,0.0,Lapped,20.0,2025,24,Abu Dhabi Grand Prix
63,RUS,Mercedes,1.0,25.0,Finished,1.0,2026,1,Australian Grand Prix
12,ANT,Mercedes,2.0,18.0,Finished,2.0,2026,1,Australian Grand Prix
16,LEC,Ferrari,3.0,15.0,Finished,4.0,2026,1,Australian Grand Prix
44,HAM,Ferrari,4.0,12.0,Finished,7.0,2026,1,Australian Grand Prix
1,NOR,McLaren,5.0,10.0,Finished,6.0,2026,1,Australian Grand Prix
3,VER,Red Bull Racing,6.0,8.0,Finished,20.0,2026,1,Australian Grand Prix
87,BEA,Haas F1 Team,7.0,6.0,Lapped,12.0,2026,1,Australian Grand Prix
41,LIN,Racing Bulls,8.0,4.0,Lapped,9.0,2026,1,Australian Grand Prix
5,BOR,Audi,9.0,2.0,Lapped,10.0,2026,1,Australian Grand Prix
10,GAS,Alpine,10.0,1.0,Lapped,14.0,2026,1,Australian Grand Prix
31,OCO,Haas F1 Team,11.0,0.0,Lapped,13.0,2026,1,Australian Grand Prix
23,ALB,Williams,12.0,0.0,Lapped,15.0,2026,1,Australian Grand Prix
30,LAW,Racing Bulls,13.0,0.0,Lapped,8.0,2026,1,Australian Grand Prix
43,COL,Alpine,14.0,0.0,Lapped,16.0,2026,1,Australian Grand Prix
55,SAI,Williams,15.0,0.0,Lapped,21.0,2026,1,Australian Grand Prix
11,PER,Cadillac,16.0,0.0,Lapped,18.0,2026,1,Australian Grand Prix
18,STR,Aston Martin,17.0,0.0,Lapped,22.0,2026,1,Australian Grand Prix
14,ALO,Aston Martin,18.0,0.0,Retired,17.0,2026,1,Australian Grand Prix
77,BOT,Cadillac,19.0,0.0,Retired,19.0,2026,1,Australian Grand Prix
6,HAD,Red Bull Racing,20.0,0.0,Retired,3.0,2026,1,Australian Grand Prix
81,PIA,McLaren,21.0,0.0,Did not start,5.0,2026,1,Australian Grand Prix
27,HUL,Audi,22.0,0.0,Did not start,11.0,2026,1,Australian Grand Prix
12,ANT,Mercedes,1.0,25.0,Finished,1.0,2026,2,Chinese Grand Prix
63,RUS,Mercedes,2.0,18.0,Finished,2.0,2026,2,Chinese Grand Prix
44,HAM,Ferrari,3.0,15.0,Finished,3.0,2026,2,Chinese Grand Prix
16,LEC,Ferrari,4.0,12.0,Finished,4.0,2026,2,Chinese Grand Prix
87,BEA,Haas F1 Team,5.0,10.0,Finished,10.0,2026,2,Chinese Grand Prix
10,GAS,Alpine,6.0,8.0,Finished,7.0,2026,2,Chinese Grand Prix
30,LAW,Racing Bulls,7.0,6.0,Finished,14.0,2026,2,Chinese Grand Prix
6,HAD,Red Bull Racing,8.0,4.0,Finished,9.0,2026,2,Chinese Grand Prix
55,SAI,Williams,9.0,2.0,Lapped,17.0,2026,2,Chinese Grand Prix
43,COL,Alpine,10.0,1.0,Lapped,12.0,2026,2,Chinese Grand Prix
27,HUL,Audi,11.0,0.0,Lapped,11.0,2026,2,Chinese Grand Prix
41,LIN,Racing Bulls,12.0,0.0,Lapped,15.0,2026,2,Chinese Grand Prix
77,BOT,Cadillac,13.0,0.0,Lapped,19.0,2026,2,Chinese Grand Prix
31,OCO,Haas F1 Team,14.0,0.0,Lapped,13.0,2026,2,Chinese Grand Prix
11,PER,Cadillac,15.0,0.0,Lapped,21.0,2026,2,Chinese Grand Prix
3,VER,Red Bull Racing,16.0,0.0,Retired,8.0,2026,2,Chinese Grand Prix
14,ALO,Aston Martin,17.0,0.0,Retired,18.0,2026,2,Chinese Grand Prix
18,STR,Aston Martin,18.0,0.0,Retired,20.0,2026,2,Chinese Grand Prix
81,PIA,McLaren,19.0,0.0,Did not start,5.0,2026,2,Chinese Grand Prix
1,NOR,McLaren,20.0,0.0,Did not start,6.0,2026,2,Chinese Grand Prix
5,BOR,Audi,21.0,0.0,Did not start,16.0,2026,2,Chinese Grand Prix
23,ALB,Williams,22.0,0.0,Did not start,22.0,2026,2,Chinese Grand Prix
12,ANT,Mercedes,1.0,25.0,Finished,1.0,2026,3,Japanese Grand Prix
81,PIA,McLaren,2.0,18.0,Finished,3.0,2026,3,Japanese Grand Prix
16,LEC,Ferrari,3.0,15.0,Finished,4.0,2026,3,Japanese Grand Prix
63,RUS,Mercedes,4.0,12.0,Finished,2.0,2026,3,Japanese Grand Prix
1,NOR,McLaren,5.0,10.0,Finished,5.0,2026,3,Japanese Grand Prix
44,HAM,Ferrari,6.0,8.0,Finished,6.0,2026,3,Japanese Grand Prix
10,GAS,Alpine,7.0,6.0,Finished,7.0,2026,3,Japanese Grand Prix
3,VER,Red Bull Racing,8.0,4.0,Finished,11.0,2026,3,Japanese Grand Prix
30,LAW,Racing Bulls,9.0,2.0,Finished,14.0,2026,3,Japanese Grand Prix
31,OCO,Haas F1 Team,10.0,1.0,Finished,12.0,2026,3,Japanese Grand Prix
27,HUL,Audi,11.0,0.0,Finished,13.0,2026,3,Japanese Grand Prix
6,HAD,Red Bull Racing,12.0,0.0,Finished,8.0,2026,3,Japanese Grand Prix
5,BOR,Audi,13.0,0.0,Finished,9.0,2026,3,Japanese Grand Prix
41,LIN,Racing Bulls,14.0,0.0,Finished,10.0,2026,3,Japanese Grand Prix
55,SAI,Williams,15.0,0.0,Finished,16.0,2026,3,Japanese Grand Prix
43,COL,Alpine,16.0,0.0,Finished,15.0,2026,3,Japanese Grand Prix
11,PER,Cadillac,17.0,0.0,Finished,19.0,2026,3,Japanese Grand Prix
14,ALO,Aston Martin,18.0,0.0,Lapped,21.0,2026,3,Japanese Grand Prix
77,BOT,Cadillac,19.0,0.0,Lapped,20.0,2026,3,Japanese Grand Prix
23,ALB,Williams,20.0,0.0,Lapped,17.0,2026,3,Japanese Grand Prix
18,STR,Aston Martin,21.0,0.0,Retired,22.0,2026,3,Japanese Grand Prix
87,BEA,Haas F1 Team,22.0,0.0,Retired,18.0,2026,3,Japanese Grand Prix
12,ANT,Mercedes,1.0,25.0,Finished,1.0,2026,4,Miami Grand Prix
1,NOR,McLaren,2.0,18.0,Finished,4.0,2026,4,Miami Grand Prix
81,PIA,McLaren,3.0,15.0,Finished,7.0,2026,4,Miami Grand Prix
63,RUS,Mercedes,4.0,12.0,Finished,5.0,2026,4,Miami Grand Prix
3,VER,Red Bull Racing,5.0,10.0,Finished,2.0,2026,4,Miami Grand Prix
44,HAM,Ferrari,6.0,8.0,Finished,6.0,2026,4,Miami Grand Prix
43,COL,Alpine,7.0,6.0,Finished,8.0,2026,4,Miami Grand Prix
16,LEC,Ferrari,8.0,4.0,Finished,3.0,2026,4,Miami Grand Prix
55,SAI,Williams,9.0,2.0,Finished,13.0,2026,4,Miami Grand Prix
23,ALB,Williams,10.0,1.0,Finished,15.0,2026,4,Miami Grand Prix
87,BEA,Haas F1 Team,11.0,0.0,Lapped,12.0,2026,4,Miami Grand Prix
5,BOR,Audi,12.0,0.0,Lapped,21.0,2026,4,Miami Grand Prix
31,OCO,Haas F1 Team,13.0,0.0,Lapped,14.0,2026,4,Miami Grand Prix
41,LIN,Racing Bulls,14.0,0.0,Lapped,16.0,2026,4,Miami Grand Prix
14,ALO,Aston Martin,15.0,0.0,Lapped,17.0,2026,4,Miami Grand Prix
11,PER,Cadillac,16.0,0.0,Lapped,20.0,2026,4,Miami Grand Prix
18,STR,Aston Martin,17.0,0.0,Lapped,18.0,2026,4,Miami Grand Prix
77,BOT,Cadillac,18.0,0.0,Lapped,19.0,2026,4,Miami Grand Prix
27,HUL,Audi,19.0,0.0,Retired,10.0,2026,4,Miami Grand Prix
30,LAW,Racing Bulls,20.0,0.0,Retired,11.0,2026,4,Miami Grand Prix
10,GAS,Alpine,21.0,0.0,Retired,9.0,2026,4,Miami Grand Prix
6,HAD,Red Bull Racing,22.0,0.0,Retired,22.0,2026,4,Miami Grand Prix
